Sensor Log File flight-s1 flight-s1-7@a.com 104 Hz plugin 300075 base 200600,,,,,,,,,
RECORD,TYPE,DATE,TIME,arx, ary, arz, grx, gry, grz
2772,1,11/17/15,18:52:13,4.058587,-0.424614,-5.370809,0.722625,0.217021,-0.156808
2773,1,11/17/15,18:52:13,3.1267,-2.029316,-4.286724,0.450837,0.447529,-0.243404
2774,1,11/17/15,18:52:13,2.893584,-2.645421,-3.164507,0.285632,0.635887,-0.212066
2775,1,11/17/15,18:52:13,2.742878,-2.267797,-1.552039,0.214344,0.708868,-0.212304
2776,1,11/17/15,18:52:13,2.238103,-0.979612,-0.057205,0.221135,0.690793,-0.157834
2777,1,11/17/15,18:52:13,2.088569,0.042971,1.429588,0.289811,0.613061,-0.056799
2778,1,11/17/15,18:52:13,2.181925,0.494443,2.67326,0.405991,0.48861,0.158883
2779,1,11/17/15,18:52:13,2.655674,-0.116303,3.332889,0.500198,0.348886,0.400781
2780,1,11/17/15,18:52:13,2.378727,-0.850444,3.533502,0.515328,0.230086,0.580592
2781,1,11/17/15,18:52:13,1.643591,-0.741367,3.576833,0.393846,0.077098,0.450507
2782,1,11/17/15,18:52:13,1.632648,-0.724322,3.273657,0.19605,-0.085818,0.32721
2783,1,11/17/15,18:52:13,1.169683,-0.459948,2.68935,-0.033255,-0.225933,0.211345
2784,1,11/17/15,18:52:13,0.45255,0.056974,2.306645,-0.304816,-0.332193,0.064512
2785,1,11/17/15,18:52:13,0.327544,0.053378,1.238889,-0.558615,-0.429464,0.036806
2786,1,11/17/15,18:52:13,0.036488,-0.092672,0.400108,-0.758086,-0.47512,0.031062
2787,1,11/17/15,18:52:13,-0.162676,-0.242015,-0.5394,-0.877549,-0.511252,0.019832
2788,1,11/17/15,18:52:13,-0.246361,-0.332608,-0.95977,-0.901314,-0.52619,-0.039551
2789,1,11/17/15,18:52:13,-0.179355,-0.607439,-0.906515,-0.845333,-0.515998,0.015754
2790,1,11/17/15,18:52:13,-0.000817,-0.914689,-0.546147,-0.757285,-0.495369,0.077368
2791,1,11/17/15,18:52:13,-0.02617,-1.032523,-0.015423,-0.645852,-0.45327,0.152652
2792,1,11/17/15,18:52:13,-0.111644,-0.70225,0.452281,-0.54492,-0.430369,0.18178
2793,1,11/17/15,18:52:13,-0.162638,-0.647736,0.980245,-0.472015,-0.401713,0.224361
2794,1,11/17/15,18:52:13,-0.388036,-0.534243,1.260364,-0.418809,-0.37708,0.244483
2795,1,11/17/15,18:52:13,-0.322013,-0.705192,1.237947,-0.373297,-0.363506,0.238202
2796,1,11/17/15,18:52:14,-0.57386,-0.718442,0.911987,-0.336824,-0.335703,0.25208
2797,1,11/17/15,18:52:14,-0.474086,-1.034606,0.643931,-0.321368,-0.32179,0.245481
2798,1,11/17/15,18:52:14,-0.655886,-1.399262,0.424015,-0.310986,-0.296489,0.222663
2799,1,11/17/15,18:52:14,-0.826591,-1.450389,0.326186,-0.29879,-0.29394,0.163821
2800,1,11/17/15,18:52:14,-0.962967,-1.293395,0.214869,-0.274105,-0.295205,0.145634
2801,1,11/17/15,18:52:14,-0.934197,-1.651511,0.191176,-0.228982,-0.271425,0.233806
2802,1,11/17/15,18:52:14,-1.07041,-1.779358,0.32444,-0.170461,-0.259219,0.252985
2803,1,11/17/15,18:52:14,-1.321144,-1.494083,0.245394,-0.116384,-0.260634,0.214989
2804,1,11/17/15,18:52:14,-1.495607,-1.47141,0.324727,-0.072966,-0.25632,0.248874
2805,1,11/17/15,18:52:14,-1.702181,-1.457633,0.281044,-0.021044,-0.258857,0.329019
2806,1,11/17/15,18:52:14,-1.729447,-1.539087,0.27904,0.036796,-0.275301,0.372576
2807,1,11/17/15,18:52:14,-1.743415,-1.700434,0.338812,0.102565,-0.276493,0.370917
2808,1,11/17/15,18:52:14,-1.990487,-1.762191,0.390754,0.160871,-0.29653,0.280988
2809,1,11/17/15,18:52:14,-2.199154,-1.954418,0.414441,0.217821,-0.323408,0.157138
2810,1,11/17/15,18:52:14,-2.327832,-2.024411,0.529473,0.271668,-0.347401,0.097862
2811,1,11/17/15,18:52:14,-2.250075,-2.171248,0.770972,0.320203,-0.394073,0.04639
2812,1,11/17/15,18:52:14,-2.057659,-2.256777,1.196034,0.350908,-0.443119,-0.06982
2813,1,11/17/15,18:52:14,-1.783296,-2.296422,1.602794,0.359022,-0.480014,-0.199876
2814,1,11/17/15,18:52:14,-1.563205,-1.902206,1.894163,0.327635,-0.522736,-0.350358
2815,1,11/17/15,18:52:14,-1.027346,-1.082146,1.860192,0.285589,-0.540944,-0.427176
2816,1,11/17/15,18:52:14,-0.504401,-0.04477,1.616129,0.208931,-0.524668,-0.402674
2817,1,11/17/15,18:52:14,-0.138352,0.865274,1.547076,0.101535,-0.457932,-0.285
2818,1,11/17/15,18:52:14,0.197073,1.651525,0.953085,-0.023005,-0.323908,-0.149343
2819,1,11/17/15,18:52:14,-0.696844,1.870608,-0.183784,-0.157147,-0.161768,-0.058494
2820,1,11/17/15,18:52:14,-2.231496,1.9854,-1.469188,-0.303354,-0.076798,-0.118894
2821,1,11/17/15,18:52:14,-2.730099,2.547782,-2.426529,-0.449076,-0.065526,-0.224896
2822,1,11/17/15,18:52:14,-3.785046,1.835371,-1.857419,-0.540368,-0.080473,-0.147254
2823,1,11/17/15,18:52:14,-4.03886,1.254811,-0.280163,-0.557565,-0.103564,-0.050242
2824,1,11/17/15,18:52:14,-3.208055,1.411724,1.15446,-0.52183,-0.163638,0.006107
2825,1,11/17/15,18:52:14,0.345322,4.714133,1.950413,-0.454884,-0.117676,0.085866
2826,1,11/17/15,18:52:14,-2.038138,5.931591,0.168528,-0.462191,0.015867,0.156792
2827,1,11/17/15,18:52:14,0.543601,4.564546,-0.910298,-0.629557,0.110018,0.286153
2828,1,11/17/15,18:52:14,1.918219,3.028918,-1.29601,-0.843502,0.26426,0.14487
2829,1,11/17/15,18:52:14,3.410913,4.747883,-1.030599,-1.032503,0.345755,-0.312353
2830,1,11/17/15,18:52:14,3.569777,6.636921,-1.652304,-1.223431,0.521002,-0.483818
2831,1,11/17/15,18:52:14,1.689676,6.824638,-5.848489,-1.461705,0.613319,-0.552213
2832,1,11/17/15,18:52:14,1.399977,2.427334,-6.31583,-1.650391,0.573762,-0.191759
2833,1,11/17/15,18:52:14,3.816711,-0.252731,-2.226776,-1.635689,0.529697,0.128968
2834,1,11/17/15,18:52:14,4.35857,-0.980262,1.453945,-1.51571,0.418403,-0.041151
2835,1,11/17/15,18:52:14,4.527444,-1.703239,4.103958,-1.258255,0.339523,-0.180594
2836,1,11/17/15,18:52:14,5.490534,-2.59814,5.039392,-0.848087,0.298677,-0.14739
2837,1,11/17/15,18:52:14,4.957301,-2.434693,4.035459,-0.471691,0.241034,-0.210841
2838,1,11/17/15,18:52:14,4.90004,-2.321811,2.6191,-0.205427,0.19601,-0.079461
2839,1,11/17/15,18:52:14,4.466736,-1.797684,0.489326,-0.034626,0.204263,0.097005
2840,1,11/17/15,18:52:14,3.984414,-1.394521,-1.46023,0.035088,0.235397,0.215689
2841,1,11/17/15,18:52:14,2.753681,-0.672015,-3.619236,0.035316,0.251856,0.261562
2842,1,11/17/15,18:52:14,1.574475,0.13943,-4.730829,0.004158,0.249779,0.197981
2843,1,11/17/15,18:52:14,0.876236,0.186924,-4.413186,0.000898,0.295527,0.166175
2844,1,11/17/15,18:52:14,0.392575,-0.075173,-3.094343,0.055509,0.350034,0.186707
2845,1,11/17/15,18:52:14,0.233976,0.037156,-1.587696,0.154287,0.374478,0.10086
2846,1,11/17/15,18:52:14,0.181219,0.542633,-0.341914,0.272845,0.434293,-0.017304
2847,1,11/17/15,18:52:14,0.023257,1.044402,0.198157,0.423745,0.517808,0.010902
2848,1,11/17/15,18:52:14,-0.026667,1.095296,0.145502,0.536851,0.568633,0.005902
2849,1,11/17/15,18:52:14,0.169685,0.575574,-0.351128,0.581774,0.575703,0.003972
2850,1,11/17/15,18:52:14,0.326175,-0.072578,-0.806371,0.583045,0.604501,0.065005
2851,1,11/17/15,18:52:14,0.302803,-0.638706,-1.307431,0.540115,0.630985,0.104982
2852,1,11/17/15,18:52:14,0.531144,-1.261159,-1.394316,0.465332,0.628282,0.090972
2853,1,11/17/15,18:52:14,0.555846,-1.437032,-1.184449,0.38819,0.624471,0.008036
2854,1,11/17/15,18:52:14,0.369891,-1.380692,-0.902138,0.342437,0.62073,-0.070732
2855,1,11/17/15,18:52:14,0.323853,-1.256684,-0.464694,0.329635,0.616203,-0.096887
2856,1,11/17/15,18:52:14,0.214429,-1.196991,-0.115358,0.334103,0.596835,-0.07225
2857,1,11/17/15,18:52:14,0.093665,-1.327178,0.031772,0.33864,0.561857,-0.003285
2858,1,11/17/15,18:52:14,0.115147,-1.49641,-0.043486,0.333946,0.502174,0.023495
2859,1,11/17/15,18:52:14,-0.042945,-1.335404,-0.104206,0.31641,0.426542,-0.046127
2860,1,11/17/15,18:52:14,-0.175267,-1.284134,-0.029942,0.292757,0.359983,-0.08423
2861,1,11/17/15,18:52:14,-0.358937,-1.172347,-0.003148,0.268111,0.304158,-0.099992
2862,1,11/17/15,18:52:14,-0.577552,-1.146061,0.043535,0.227626,0.246842,-0.118063
2863,1,11/17/15,18:52:14,-0.665033,-1.099829,0.262555,0.163318,0.17766,-0.090436
2864,1,11/17/15,18:52:14,-0.867792,-1.136578,0.476159,0.086369,0.117634,-0.076824
2865,1,11/17/15,18:52:14,-1.10069,-0.950704,0.680555,0.002763,0.041227,-0.085439
2866,1,11/17/15,18:52:14,-1.165964,-1.040129,0.534209,-0.067679,-0.024406,-0.071707
2867,1,11/17/15,18:52:14,-1.338386,-0.883759,0.591228,-0.141595,-0.078871,-0.085894
2868,1,11/17/15,18:52:14,-1.47179,-0.961645,0.516429,-0.201912,-0.111266,-0.082949
2869,1,11/17/15,18:52:14,-1.592439,-1.026506,0.463368,-0.246187,-0.137631,-0.04816
2870,1,11/17/15,18:52:14,-1.670977,-1.00541,0.31191,-0.267588,-0.151737,-0.015985
2871,1,11/17/15,18:52:14,-1.647994,-1.336094,0.125615,-0.277728,-0.146208,0.041394
2872,1,11/17/15,18:52:14,-1.853098,-1.262619,-0.106601,-0.287964,-0.141518,0.009326
2873,1,11/17/15,18:52:14,-2.171294,-1.006204,-0.275665,-0.302716,-0.139029,-0.017822
2874,1,11/17/15,18:52:14,-2.383014,-1.115046,-0.396095,-0.299908,-0.122755,0.0257
2875,1,11/17/15,18:52:14,-2.417868,-1.465837,-0.491369,-0.302377,-0.0958,0.014938
2876,1,11/17/15,18:52:14,-2.614615,-1.844141,-0.637844,-0.306846,-0.047299,-0.102384
2877,1,11/17/15,18:52:14,-2.735671,-2.122542,-0.922779,-0.304069,0.01182,-0.277702
2878,1,11/17/15,18:52:14,-2.77675,-2.145816,-1.351133,-0.293359,0.086635,-0.418347
2879,1,11/17/15,18:52:14,-2.722178,-2.0941,-2.087891,-0.270979,0.185544,-0.51595
2880,1,11/17/15,18:52:14,-2.582786,-1.714437,-2.806609,-0.249641,0.281051,-0.576303
2881,1,11/17/15,18:52:14,-2.074114,-0.890998,-3.348273,-0.226083,0.354912,-0.589189
2882,1,11/17/15,18:52:14,-1.44488,-0.226291,-3.232771,-0.193239,0.403224,-0.482682
2883,1,11/17/15,18:52:14,-1.120618,0.713154,-2.720132,-0.14503,0.420243,-0.326099
2884,1,11/17/15,18:52:14,-0.849152,1.04532,-1.778006,-0.075786,0.389652,-0.070236
2885,1,11/17/15,18:52:14,-0.39686,1.364829,-0.222395,0.012151,0.300524,0.134765
2886,1,11/17/15,18:52:14,-1.875794,1.382283,1.41882,0.083391,0.177846,0.090657
2887,1,11/17/15,18:52:14,-3.647221,1.254804,2.245856,0.13697,0.126633,-0.16981
2888,1,11/17/15,18:52:14,-4.358028,2.130207,1.880355,0.229415,0.132187,-0.424103
2889,1,11/17/15,18:52:14,-2.096068,4.117027,0.238033,0.386091,0.134422,-0.345878
2890,1,11/17/15,18:52:14,1.573173,7.498418,-0.467358,0.609947,-0.079231,-0.053904
2891,1,11/17/15,18:52:14,-0.647968,8.322957,3.292984,0.956085,-0.221169,0.128224
2892,1,11/17/15,18:52:14,2.054751,6.402221,3.349968,1.38517,-0.200498,0.505205
2893,1,11/17/15,18:52:14,2.638622,3.609725,4.846854,1.654433,-0.494614,0.611791
2894,1,11/17/15,18:52:14,3.791293,4.260448,2.256563,1.678695,-1.035638,-0.023464
2895,1,11/17/15,18:52:14,3.544336,3.956123,0.451759,1.477001,-1.269212,-0.071648
2896,1,11/17/15,18:52:14,2.46289,2.741394,1.986253,1.253953,-1.299794,-0.20697
2897,1,11/17/15,18:52:14,3.001183,1.412496,1.883725,1.120155,-1.277292,-0.221741
2898,1,11/17/15,18:52:14,3.724563,0.691083,0.378621,0.9878,-1.120787,-0.201781
2899,1,11/17/15,18:52:14,3.804463,-0.651135,-2.722523,0.859227,-0.870425,-0.106226
2900,1,11/17/15,18:52:14,3.477125,-2.302905,-4.82329,0.681427,-0.670403,-0.023204
2901,1,11/17/15,18:52:15,2.543957,-3.555678,-5.127621,0.464206,-0.468352,-0.058001
2902,1,11/17/15,18:52:15,2.033548,-3.313287,-4.738278,0.316311,-0.270231,-0.106457
2903,1,11/17/15,18:52:15,1.987826,-2.210713,-3.458716,0.277221,-0.15406,-0.141503
2904,1,11/17/15,18:52:15,1.479482,-0.332207,-1.51529,0.312561,-0.105971,-0.174611
2905,1,11/17/15,18:52:15,1.260049,1.404336,0.445252,0.385345,-0.100666,-0.124998
2906,1,11/17/15,18:52:15,1.57674,2.19908,1.848306,0.49392,-0.127216,0.094438
2907,1,11/17/15,18:52:15,2.147183,1.796253,2.525058,0.577372,-0.19252,0.347036
2908,1,11/17/15,18:52:15,2.296895,0.812986,2.958177,0.598954,-0.274085,0.573602
2909,1,11/17/15,18:52:15,2.018657,0.36541,3.25645,0.532177,-0.434077,0.539703
2910,1,11/17/15,18:52:15,2.446382,-0.599987,3.402862,0.343514,-0.634327,0.438469
2911,1,11/17/15,18:52:15,1.707941,-0.793914,3.359995,0.119273,-0.801722,0.352321
2912,1,11/17/15,18:52:15,1.097444,-0.388576,2.804654,-0.125522,-0.966566,0.230759
2913,1,11/17/15,18:52:15,0.652296,-0.320584,1.838877,-0.365048,-1.049678,0.278424
2914,1,11/17/15,18:52:15,0.253309,-0.457551,0.842267,-0.600858,-1.088452,0.185185
2915,1,11/17/15,18:52:15,-0.007061,-0.704881,-0.103566,-0.756103,-1.099294,0.107141
2916,1,11/17/15,18:52:15,-0.2447,-0.685656,-0.939191,-0.815182,-1.078894,0.035671
2917,1,11/17/15,18:52:15,-0.504324,-0.327545,-1.213014,-0.805447,-1.03461,-0.091786
2918,1,11/17/15,18:52:15,-0.381964,-0.371119,-1.133166,-0.73407,-0.946112,-0.041752
2919,1,11/17/15,18:52:15,-0.210554,-0.774645,-0.962587,-0.647913,-0.845999,0.063095
2920,1,11/17/15,18:52:15,-0.27373,-0.559929,-0.513249,-0.5792,-0.76396,0.079526
2921,1,11/17/15,18:52:15,-0.145531,-0.777296,-0.057624,-0.520461,-0.673581,0.185413
2922,1,11/17/15,18:52:15,-0.230164,-0.701853,0.31421,-0.449374,-0.583418,0.260745
2923,1,11/17/15,18:52:15,-0.330348,-0.668683,0.620805,-0.390402,-0.51462,0.272127
2924,1,11/17/15,18:52:15,-0.378342,-0.874544,0.664894,-0.323363,-0.452829,0.286373
2925,1,11/17/15,18:52:15,-0.420229,-1.19055,0.633427,-0.233786,-0.389951,0.316661
2926,1,11/17/15,18:52:15,-0.576852,-1.224326,0.48067,-0.143048,-0.34216,0.286685
2927,1,11/17/15,18:52:15,-0.605957,-1.435432,0.276103,-0.065379,-0.311481,0.285214
2928,1,11/17/15,18:52:15,-0.844884,-1.231939,0.301308,-0.00584,-0.297147,0.259521
2929,1,11/17/15,18:52:15,-0.820227,-1.421528,0.265835,0.049255,-0.286127,0.301383
2930,1,11/17/15,18:52:15,-1.007757,-1.54874,0.207584,0.094477,-0.281222,0.331335
2931,1,11/17/15,18:52:15,-1.209995,-1.436219,0.136735,0.130082,-0.287495,0.3457
2932,1,11/17/15,18:52:15,-1.392977,-1.27905,0.118938,0.14974,-0.303311,0.369678
2933,1,11/17/15,18:52:15,-1.472669,-1.308943,0.004846,0.168916,-0.317828,0.419143
2934,1,11/17/15,18:52:15,-1.653702,-1.348509,-0.041883,0.187273,-0.33553,0.413855
2935,1,11/17/15,18:52:15,-1.690089,-1.446591,0.036462,0.193588,-0.363364,0.352069
2936,1,11/17/15,18:52:15,-1.868143,-1.628214,0.228465,0.20456,-0.389496,0.264174
2937,1,11/17/15,18:52:15,-1.999773,-1.974405,0.499633,0.227122,-0.417544,0.179314
2938,1,11/17/15,18:52:15,-2.061162,-2.135766,0.773711,0.254235,-0.450108,0.068164
2939,1,11/17/15,18:52:15,-2.043389,-2.374172,1.200683,0.285971,-0.484368,-0.059723
2940,1,11/17/15,18:52:15,-2.002066,-2.452442,1.595163,0.307437,-0.527556,-0.20164
2941,1,11/17/15,18:52:15,-1.962457,-2.374077,1.990957,0.304752,-0.57673,-0.400836
2942,1,11/17/15,18:52:15,-2.082079,-2.040855,2.082406,0.290289,-0.616221,-0.542911
2943,1,11/17/15,18:52:15,-1.798297,-1.192271,1.976725,0.253406,-0.653611,-0.585179
2944,1,11/17/15,18:52:15,-1.549357,-0.008939,1.649591,0.191492,-0.660135,-0.533562
2945,1,11/17/15,18:52:15,-1.099078,0.956365,1.139833,0.111734,-0.624327,-0.39528
2946,1,11/17/15,18:52:15,-0.819797,1.464082,0.707643,0.00889,-0.519935,-0.197826
2947,1,11/17/15,18:52:15,-0.858529,1.800784,-0.388435,-0.111716,-0.370211,-0.071146
2948,1,11/17/15,18:52:15,-1.87963,1.907306,-1.538687,-0.259439,-0.233565,-0.037479
2949,1,11/17/15,18:52:15,-2.873462,2.010033,-1.968816,-0.435745,-0.170341,-0.094896
2950,1,11/17/15,18:52:15,-2.567449,2.675931,-1.943245,-0.578337,-0.137956,-0.098994
2951,1,11/17/15,18:52:15,1.116049,5.038296,-1.840938,-0.68971,0.0116,-0.010022
2952,1,11/17/15,18:52:15,-1.26611,6.123393,-3.799279,-0.859516,0.299503,-0.02537
2953,1,11/17/15,18:52:15,-0.063489,3.446931,-4.2827,-1.131732,0.515748,0.030309
2954,1,11/17/15,18:52:15,1.097077,1.465143,-2.52833,-1.27241,0.786838,0.184026
2955,1,11/17/15,18:52:15,1.848884,3.363288,-1.880148,-1.339391,0.967969,-0.237181
2956,1,11/17/15,18:52:15,3.634656,5.146181,-1.999604,-1.372865,1.182247,-0.342367
2957,1,11/17/15,18:52:15,1.838425,5.067736,-1.647349,-1.311544,1.447352,-0.240209
2958,1,11/17/15,18:52:15,1.027413,5.223387,-3.776718,-1.237593,1.502754,-0.188614
2959,1,11/17/15,18:52:15,1.733585,2.830753,-3.431078,-1.30113,1.388509,0.008016
2960,1,11/17/15,18:52:15,3.384158,0.707928,1.211022,-1.327265,1.18645,0.209698
2961,1,11/17/15,18:52:15,4.308708,-0.250839,5.178335,-1.23918,0.863485,0.069907
2962,1,11/17/15,18:52:15,4.714079,-0.87473,8.649906,-1.03962,0.523685,-0.185727
2963,1,11/17/15,18:52:15,4.986798,-1.263635,9.690977,-0.722748,0.179573,-0.358133
2964,1,11/17/15,18:52:15,4.578523,-1.957058,7.535942,-0.400278,-0.133069,-0.359589
2965,1,11/17/15,18:52:15,4.41512,-2.106417,4.746033,-0.134212,-0.274761,-0.160371
2966,1,11/17/15,18:52:15,4.157176,-1.080428,1.799319,-0.010112,-0.340979,0.07791
2967,1,11/17/15,18:52:15,3.880189,-1.222042,-1.28308,0.020552,-0.254148,0.317477
2968,1,11/17/15,18:52:15,2.997112,0.238732,-4.686093,-0.07255,-0.239455,0.201647
2969,1,11/17/15,18:52:15,1.701105,1.044998,-6.383068,-0.232705,-0.193423,0.030372
2970,1,11/17/15,18:52:15,1.129395,0.160065,-5.60747,-0.326583,-0.069706,0.08423
2971,1,11/17/15,18:52:15,0.930011,-0.920645,-3.915546,-0.266734,0.031915,0.210387
2972,1,11/17/15,18:52:15,1.067032,-1.216573,-2.132501,-0.102792,0.11873,0.329324
2973,1,11/17/15,18:52:15,0.910321,-0.714054,-0.866699,0.097391,0.137082,0.245226
2974,1,11/17/15,18:52:15,0.896451,-0.324666,0.009921,0.289652,0.141802,0.134713
2975,1,11/17/15,18:52:15,0.475156,0.139858,0.435598,0.458757,0.143128,-0.049458
2976,1,11/17/15,18:52:15,0.296829,-0.01017,0.32305,0.579231,0.166533,-0.116122
2977,1,11/17/15,18:52:15,0.034181,-0.286284,-0.020676,0.618477,0.20028,-0.126122
2978,1,11/17/15,18:52:15,0.167333,-0.847861,-0.357923,0.598471,0.240014,-0.131046
2979,1,11/17/15,18:52:15,-0.103919,-0.767613,-0.711405,0.528725,0.236579,-0.212033
2980,1,11/17/15,18:52:15,0.026036,-0.731007,-0.644174,0.46319,0.259486,-0.232266
2981,1,11/17/15,18:52:15,-0.165891,-0.851194,-0.722364,0.423431,0.29323,-0.190337
2982,1,11/17/15,18:52:15,-0.13809,-0.963814,-0.692068,0.402101,0.3102,-0.162602
2983,1,11/17/15,18:52:15,-0.221652,-1.017485,-0.756302,0.391681,0.310621,-0.177311
2984,1,11/17/15,18:52:15,-0.279931,-1.055743,-0.68429,0.400255,0.318481,-0.206135
2985,1,11/17/15,18:52:15,-0.408363,-0.877179,-0.587495,0.423889,0.339898,-0.174118
2986,1,11/17/15,18:52:15,-0.525193,-0.708975,-0.709781,0.439629,0.352762,-0.167288
2987,1,11/17/15,18:52:15,-0.528392,-0.850818,-0.791942,0.424563,0.360458,-0.145759
2988,1,11/17/15,18:52:15,-0.646166,-0.894235,-0.634247,0.375027,0.348735,-0.152609
2989,1,11/17/15,18:52:15,-0.76379,-0.845176,-0.28423,0.295241,0.324177,-0.181726
2990,1,11/17/15,18:52:15,-0.87593,-0.912212,0.069736,0.214133,0.314587,-0.148222
2991,1,11/17/15,18:52:15,-0.944845,-0.98068,0.35616,0.138589,0.291104,-0.111098
2992,1,11/17/15,18:52:15,-1.166656,-0.769293,0.512393,0.077465,0.249815,-0.109452
2993,1,11/17/15,18:52:15,-1.208471,-0.811222,0.465543,0.038156,0.222043,-0.062257
2994,1,11/17/15,18:52:15,-1.418136,-0.579427,0.476904,-0.000945,0.183073,-0.031663
2995,1,11/17/15,18:52:15,-1.388252,-0.776449,0.314051,-0.030206,0.164794,0.038554
2996,1,11/17/15,18:52:15,-1.598547,-0.655536,0.274757,-0.062334,0.153186,0.096193
2997,1,11/17/15,18:52:15,-1.758753,-0.661791,0.218065,-0.099283,0.134765,0.106196
2998,1,11/17/15,18:52:15,-1.836821,-0.797618,0.076247,-0.120333,0.136812,0.146363
2999,1,11/17/15,18:52:15,-2.062214,-1.059695,0.011558,-0.145952,0.140726,0.120213
3000,1,11/17/15,18:52:15,-2.230022,-1.373858,0.060231,-0.161953,0.150553,0.059158
3001,1,11/17/15,18:52:15,-2.438859,-1.917082,0.083675,-0.169789,0.18164,-0.036985
3002,1,11/17/15,18:52:15,-2.650407,-2.307731,-0.027317,-0.17256,0.234349,-0.189078
3003,1,11/17/15,18:52:15,-2.815936,-2.500695,-0.445064,-0.169831,0.29736,-0.377123
3004,1,11/17/15,18:52:15,-2.895082,-2.641613,-1.123888,-0.155393,0.365935,-0.511812
3005,1,11/17/15,18:52:15,-2.956963,-2.465907,-1.903356,-0.144383,0.422431,-0.630811
3006,1,11/17/15,18:52:16,-2.869562,-2.03717,-2.540313,-0.122869,0.469318,-0.678146
3007,1,11/17/15,18:52:16,-2.035314,-1.144004,-2.849985,-0.0925,0.456248,-0.629419
3008,1,11/17/15,18:52:16,-0.717712,0.445449,-2.739568,-0.037984,0.380231,-0.496818
3009,1,11/17/15,18:52:16,0.409687,1.001712,-2.109018,0.03815,0.257665,-0.099157
3010,1,11/17/15,18:52:16,1.079913,0.945526,-0.727296,0.101313,0.069772,0.252795
3011,1,11/17/15,18:52:16,-0.316753,0.381447,1.639154,0.137905,-0.120871,0.284773
3012,1,11/17/15,18:52:16,-2.660986,0.448617,3.785393,0.163315,-0.228574,-0.079318
3013,1,11/17/15,18:52:16,-3.299692,1.522252,3.515037,0.210435,-0.253484,-0.407463
3014,1,11/17/15,18:52:16,-2.204756,2.917718,1.646451,0.275464,-0.181126,-0.402156
3015,1,11/17/15,18:52:16,0.707688,5.355802,-0.146258,0.409795,-0.161639,-0.105016
3016,1,11/17/15,18:52:16,-1.199259,6.523081,1.340454,0.608435,-0.228777,0.054729
3017,1,11/17/15,18:52:16,1.371634,6.127996,1.305412,0.906404,-0.198402,0.324318
3018,1,11/17/15,18:52:16,0.939881,4.645416,1.511088,1.213508,-0.386946,0.382083
3019,1,11/17/15,18:52:16,2.726463,4.558784,1.569838,1.418754,-0.712183,0.131678
3020,1,11/17/15,18:52:16,2.340653,4.786929,0.390836,1.420507,-0.973401,-0.052707
3021,1,11/17/15,18:52:16,2.034657,4.550261,1.000775,1.328138,-0.931396,-0.09376
3022,1,11/17/15,18:52:16,2.08516,3.318944,0.671444,1.258038,-0.827737,-0.135252
3023,1,11/17/15,18:52:16,3.045317,2.627532,-0.747826,1.161517,-0.672409,-0.130776
3024,1,11/17/15,18:52:16,3.680654,1.689794,-2.786641,1.000829,-0.444372,-0.097063
3025,1,11/17/15,18:52:16,3.804425,0.005134,-3.911054,0.763634,-0.200069,-0.015978
3026,1,11/17/15,18:52:16,3.306969,-1.759725,-3.951591,0.479483,0.050991,-0.062718
3027,1,11/17/15,18:52:16,3.091742,-2.883271,-3.374423,0.242706,0.309986,-0.126298
3028,1,11/17/15,18:52:16,2.971427,-2.911752,-2.394511,0.106831,0.468613,-0.17629
3029,1,11/17/15,18:52:16,2.669186,-2.459332,-0.958391,0.086642,0.52847,-0.108759
3030,1,11/17/15,18:52:16,2.688426,-1.810767,0.466872,0.161138,0.495969,0.006932
3031,1,11/17/15,18:52:16,2.535199,-1.331403,1.452413,0.300487,0.39657,0.17465
3032,1,11/17/15,18:52:16,2.666718,-0.890493,2.334995,0.460823,0.247062,0.311571
3033,1,11/17/15,18:52:16,2.541531,-0.567471,3.207842,0.588673,0.108403,0.425851
3034,1,11/17/15,18:52:16,1.982551,-0.167182,3.643921,0.645525,0.01058,0.477655
3035,1,11/17/15,18:52:16,1.635104,-0.370514,3.591842,0.592285,-0.058894,0.486703
3036,1,11/17/15,18:52:16,1.190373,0.018757,3.068724,0.460498,-0.135492,0.4961
3037,1,11/17/15,18:52:16,0.983801,0.126583,2.487149,0.229769,-0.251194,0.345461
3038,1,11/17/15,18:52:16,0.784714,0.452909,1.710462,-0.004334,-0.322322,0.229568
3039,1,11/17/15,18:52:16,0.472074,0.199095,0.876619,-0.235709,-0.34761,0.202445
3040,1,11/17/15,18:52:16,0.12305,0.368956,-0.030954,-0.42791,-0.373066,0.08394
3041,1,11/17/15,18:52:16,0.194044,0.242139,-0.745813,-0.528004,-0.374037,0.042383
3042,1,11/17/15,18:52:16,0.092953,0.145233,-1.026038,-0.558961,-0.344952,0.010313
3043,1,11/17/15,18:52:16,0.119234,-0.097141,-0.869204,-0.5454,-0.300595,0.007261
3044,1,11/17/15,18:52:16,0.11372,-0.13006,-0.500744,-0.495592,-0.249627,0.062902
3045,1,11/17/15,18:52:16,0.249855,-0.244571,-0.133911,-0.448328,-0.199661,0.114983
3046,1,11/17/15,18:52:16,0.239067,-0.409287,0.405031,-0.426408,-0.149031,0.208335
3047,1,11/17/15,18:52:16,0.120722,-0.286624,0.80314,-0.413992,-0.119787,0.244976
3048,1,11/17/15,18:52:16,0.122737,-0.340954,1.053471,-0.397258,-0.095002,0.307716
